pageid,revid,user_rating,flesch_reading_ease,flesch_kincaid_grade,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,readability_consensus
387155,510588705,FA,58.62,10.3,14.6,20.19,19.6,8.24,1127,13.0,10.4,19th and 20th grade
36253615,510591856,FA,41.7,12.7,14.6,22.45,21.6,8.94,1352,18.5,10.4,21th and 22th grade
35982356,510594892,FA,7.86,17.4,17.1,31.5,29.1,9.59,1078,52.5,10.4,9th and 10th grade
36498330,510636575,Stub,24.44,13.1,13.0,27.54,22.4,10.92,122,5.0,7.2,12th and 13th grade
31480115,510647272,C,24.78,15.0,14.6,25.41,24.1,8.85,864,22.5,10.4,14th and 15th grade
36909071,510651522,Stub,8.53,15.1,14.6,32.52,25.8,12.0,30,10.5,6.8,14th and 15th grade
340167,510656554,FA,21.4,14.3,14.6,27.03,23.0,9.72,1399,13.0,8.4,14th and 15th grade
11694767,510668166,Stub,-36.81,22.1,17.1,48.54,40.2,13.73,103,8.5,8.0,8th and 9th grade
36877823,510676552,Stub,-40.53,25.6,20.3,48.44,45.5,10.87,31,20.0,12.8,19th and 20th grade
32700594,510722425,Start,42.72,12.3,15.9,19.96,19.1,9.69,125,8.5,10.0,9th and 10th grade
342620,510891341,B,39.67,13.4,14.6,21.53,21.5,9.95,436,13.0,11.2,21th and 22th grade
34255361,510919216,GA,39.67,13.4,15.9,17.82,18.8,8.59,1049,7.5,11.2,18th and 19th grade
1330059,510941305,GA,20.72,16.6,17.1,24.72,25.0,8.91,674,30.5,12.0,24th and 25th grade
22827639,510958750,Start,39.67,13.4,14.6,20.37,20.6,10.06,603,51.5,11.2,20th and 21th grade
966193,510976511,B,15.31,16.6,15.9,26.69,25.2,9.61,936,16.5,10.8,16th and 17th grade
8857455,510993680,C,31.21,14.6,15.9,22.98,23.0,10.43,403,15.0,11.2,22th and 23th grade
895309,511025568,B,19.71,17.0,18.2,25.76,26.8,9.48,1056,13.5,12.4,26th and 27th grade
36596725,511086786,GA,30.2,15.0,15.9,21.99,22.7,9.95,648,18.0,11.6,11th and 12th grade
35030490,511093358,GA,46.1,13.0,15.9,17.76,19.7,8.16,1563,22.0,12.0,21th and 22th grade
36885605,511116125,Start,-11.43,18.6,15.9,38.22,31.8,11.31,209,7.0,8.0,6th and 7th grade
41517346,511159600,Stub,43.73,11.9,14.6,19.84,18.5,9.93,80,12.5,9.6,9th and 10th grade
36945521,511215261,Start,46.78,10.7,14.6,20.01,17.6,9.22,361,26.0,8.4,10th and 11th grade
40927,511339297,C,26.81,14.2,15.9,23.09,21.2,10.41,262,9.0,9.6,9th and 10th grade
9116477,511414790,FA,35.27,13.1,14.6,22.8,20.8,8.97,1381,7.0,9.6,22th and 23th grade
9974269,511415145,FA,19.71,17.0,18.2,26.17,26.8,9.68,1119,18.0,12.4,26th and 27th grade
36158609,511415554,FA,22.41,13.9,14.6,23.77,20.0,9.53,590,14.0,8.0,13th and 14th grade
417324,511437507,GA,26.14,16.6,17.1,22.57,24.8,8.86,1099,17.0,13.2,16th and 17th grade
36956682,511497995,Start,37.98,16.2,17.1,22.06,26.9,10.1,175,17.5,15.2,17th and 18th grade
36950830,511503063,Stub,-0.6,18.6,15.9,37.07,33.5,10.15,60,8.0,10.4,18th and 19th grade
2003,511593331,GA,33.24,13.8,15.9,19.67,19.5,8.63,491,7.5,10.4,19th and 20th grade
1077634,511595503,B,7.53,21.7,21.2,27.33,33.5,9.79,353,18.5,17.2,21th and 22th grade
12118478,511596534,Start,20.38,14.6,17.1,27.32,23.6,10.49,59,13.0,8.8,12th and 13th grade
150931,511640398,Start,34.93,11.1,11.2,24.4,19.1,9.52,297,19.0,6.4,18th and 19th grade
36496220,511653286,B,34.26,13.5,13.0,27.32,25.0,8.76,443,12.5,10.0,12th and 13th grade
1118888,511674280,C,40.69,13.1,14.6,20.48,20.2,9.45,529,19.5,10.8,19th and 20th grade
3546630,511692455,C,62.68,8.7,11.2,12.58,11.6,7.79,416,7.5,8.8,8th and 9th grade
2871325,511702976,C,28.84,13.5,14.6,28.42,24.9,9.65,370,7.5,8.8,24th and 25th grade
2785029,511711407,Start,29.18,15.4,17.1,18.22,19.7,9.9,191,10.5,12.0,19th and 20th grade
35303600,511807501,Stub,61.67,15.3,19.3,29.25,37.5,10.1,60,12.5,19.2,19th and 20th grade
21657404,511836166,C,5.49,16.2,15.9,34.28,28.4,10.2,415,12.0,8.0,15th and 16th grade
36988165,511909633,Stub,-63.87,34.6,29.9,46.71,54.8,16.33,97,79.0,22.0,29th and 30th grade
34525509,511911008,FA,42.72,12.3,14.6,22.45,21.2,8.58,1811,26.5,10.0,26th and 27th grade
36053628,511911327,FA,26.81,14.2,15.9,24.13,22.1,8.88,870,18.0,9.6,17th and 18th grade
2205026,511911883,FA,49.15,11.9,14.6,18.34,18.5,8.43,992,12.5,10.8,18th and 19th grade
29245870,511912540,FA,33.24,13.8,15.9,24.94,23.7,9.28,1070,11.5,10.4,11th and 12th grade
1510896,511940702,Start,57.27,8.8,11.2,24.35,20.2,9.39,127,8.0,7.6,7th and 8th grade
36991762,511964742,Start,38.32,18.1,19.3,23.05,31.6,11.54,390,25.5,18.4,18th and 19th grade
36908219,511976197,Start,-2.97,17.4,15.9,42.63,35.4,11.3,167,14.5,8.0,15th and 16th grade
13626369,511979272,Start,36.97,16.6,15.9,19.85,25.5,10.04,93,17.5,15.6,15th and 16th grade
13815133,511991147,C,46.1,13.0,15.9,20.54,21.8,10.28,245,25.5,12.0,25th and 26th grade
36987204,512036404,Start,37.3,12.3,14.6,23.49,20.7,9.72,250,7.0,8.8,20th and 21th grade
4101063,512057964,GA,28.84,13.5,14.6,23.49,20.6,9.03,653,12.0,8.8,8th and 9th grade
36084923,512065066,C,20.72,16.6,15.9,25.7,25.8,9.22,1384,13.0,12.0,25th and 26th grade
5496812,512203198,Stub,40.34,11.1,13.0,21.92,18.0,10.02,36,6.5,7.6,10th and 11th grade
37010747,512301095,Start,38.31,11.9,13.0,22.62,19.2,9.03,145,5.5,8.4,11th and 12th grade
2057912,512336162,GA,43.73,11.9,14.6,25.93,23.3,8.36,792,12.5,9.6,25th and 26th grade
10609024,512359900,C,27.83,13.9,15.9,27.79,24.6,10.78,127,8.0,9.2,27th and 28th grade
37016481,512442293,Start,45.76,11.1,14.6,18.04,16.4,9.36,160,7.5,8.8,8th and 9th grade
3798615,512539479,GA,31.21,14.6,17.1,27.68,26.6,9.85,447,29.5,11.2,29th and 30th grade
1746971,512676324,Stub,48.13,12.3,14.6,20.54,20.5,9.43,122,11.0,11.2,20th and 21th grade
13910873,512787488,C,21.74,22.4,21.2,23.92,35.9,11.52,136,25.0,21.6,21th and 22th grade
3947092,512837992,C,38.66,13.8,15.9,17.0,18.4,9.04,550,8.5,11.6,11th and 12th grade
5312010,512889867,GA,38.66,13.8,15.9,24.95,24.9,8.96,257,11.0,11.6,24th and 25th grade
5668013,512942251,GA,49.15,11.9,14.6,21.24,20.9,8.91,495,14.0,10.8,20th and 21th grade
1596963,512950356,C,41.7,12.7,15.9,23.55,22.6,9.1,550,13.0,10.4,12th and 13th grade
237424,512980416,Start,20.72,16.6,17.1,28.49,28.5,10.2,140,11.5,12.0,11th and 12th grade
34394422,513007099,Start,3.46,17.0,15.9,43.73,37.3,11.21,107,14.5,8.8,8th and 9th grade
24531340,513022636,Start,27.83,13.9,14.6,22.39,20.1,9.85,354,11.5,9.2,9th and 10th grade
2025904,513197362,GA,17.34,15.8,15.9,27.96,25.8,9.83,711,13.5,10.0,15th and 16th grade
37042138,513300295,Stub,-40.53,25.6,20.3,49.77,46.3,13.4,72,27.5,12.8,12th and 13th grade
32738841,513387067,Stub,39.67,13.4,14.6,19.27,19.6,9.17,71,12.5,11.2,19th and 20th grade
14813530,513399003,C,17.34,22.0,21.2,22.87,33.4,10.88,160,51.5,20.0,21th and 22th grade
36552222,513429063,B,55.24,9.5,13.0,18.44,16.0,9.03,230,14.5,8.4,9th and 10th grade
37053664,513433087,Stub,-65.23,33.0,28.7,47.58,52.0,15.93,83,77.0,19.2,28th and 29th grade
32767994,513443738,Stub,34.26,13.5,15.9,29.06,26.3,10.53,68,9.0,10.0,15th and 16th grade
37044941,513447080,Start,23.77,15.4,15.9,24.72,23.8,10.11,116,16.5,10.8,15th and 16th grade
4698768,513461731,Start,28.84,13.5,15.9,21.28,18.8,11.83,177,8.5,8.8,8th and 9th grade
37055668,513463827,B,15.31,16.6,17.1,29.24,27.5,8.81,1344,8.5,10.8,8th and 9th grade
36809620,513497194,GA,60.65,9.5,14.6,16.13,15.7,7.91,839,10.5,9.6,9th and 10th grade
230108,513575734,GA,31.21,14.6,15.9,23.09,22.8,8.84,1608,30.5,11.2,22th and 23th grade
31270012,513602589,Start,42.72,12.3,14.6,19.67,19.1,10.77,302,6.0,10.0,19th and 20th grade
13145628,513603185,Start,44.75,11.5,15.9,19.2,17.7,10.13,215,7.5,9.2,17th and 18th grade
33677216,513627693,Start,51.18,11.1,14.6,16.82,16.4,9.51,106,12.0,10.0,9th and 10th grade
37063450,513636918,Stub,4.14,14.7,14.6,25.77,19.4,13.2,108,3.5,5.2,14th and 15th grade
18707192,513651295,C,27.83,13.9,14.6,29.0,25.5,10.37,611,20.0,9.2,28th and 29th grade
36652231,513755023,FA,29.18,15.4,17.1,25.88,26.2,9.52,823,23.0,12.0,25th and 26th grade
20357923,513755215,FA,8.88,17.0,15.9,29.12,26.3,9.75,685,10.5,10.0,9th and 10th grade
684834,513755358,FA,50.16,11.5,13.0,19.72,19.3,8.05,1474,14.0,10.4,19th and 20th grade
408407,513755493,FA,-5.0,18.2,15.9,35.78,30.4,9.78,1516,13.0,8.8,12th and 13th grade
20287616,513755586,FA,0.42,18.2,18.2,33.18,29.6,9.16,1297,7.5,10.0,9th and 10th grade
33008767,513755817,FA,36.63,14.6,17.1,19.44,21.4,8.6,991,13.0,12.4,12th and 13th grade
1430549,513756054,FA,31.21,14.6,15.9,24.54,24.1,9.07,1512,26.0,11.2,24th and 25th grade
36814246,513757372,FA,30.2,15.0,15.9,24.66,24.5,9.61,1593,18.5,11.6,24th and 25th grade
57985,513757624,FA,29.18,15.4,15.9,26.46,26.5,9.21,2717,13.5,12.0,26th and 27th grade
37079053,513850872,Stub,38.66,13.8,15.9,31.97,30.6,11.48,145,46.5,11.6,11th and 12th grade
989197,513885979,B,31.21,14.6,14.6,23.91,23.4,8.95,854,13.5,11.2,14th and 15th grade
36650702,513962938,Stub,-45.27,23.3,15.9,49.18,40.5,11.0,39,8.0,8.0,7th and 8th grade
21121178,514073972,GA,7.86,17.4,17.1,27.67,25.7,10.13,453,15.5,10.4,27th and 28th grade
6604786,514110483,FA,39.67,13.4,15.9,25.3,24.9,8.26,1165,11.0,11.2,24th and 25th grade
8420,514110705,FA,49.15,11.9,14.6,20.43,20.2,8.2,2436,20.0,10.8,19th and 20th grade
14540424,514163798,C,26.82,20.5,19.3,21.95,31.9,10.86,170,25.5,19.6,19th and 20th grade
36526400,514190099,Stub,-107.53,38.9,32.8,59.76,62.1,16.46,88,73.5,19.2,59th and 60th grade
36520620,514191715,Stub,-105.5,38.2,31.7,61.5,62.3,16.45,84,80.0,18.4,61th and 62th grade
3229507,514200476,C,17.34,15.8,18.2,26.63,24.7,10.93,384,20.5,10.0,26th and 27th grade
36727377,514225540,C,21.74,16.2,17.1,19.85,20.6,9.72,360,14.5,11.6,20th and 21th grade
6233890,514249449,Start,27.83,13.9,15.9,28.25,24.7,10.94,254,17.5,9.2,24th and 25th grade
36544534,514270036,C,31.21,14.6,17.1,21.12,21.5,10.09,314,17.5,11.2,21th and 22th grade
37105301,514291401,Stub,18.01,13.5,13.0,33.04,26.1,12.49,30,6.0,6.4,12th and 13th grade
18703426,514330692,B,52.87,8.4,11.2,29.33,22.9,7.77,333,11.5,6.0,11th and 12th grade
36900393,514446661,B,-24.96,21.7,15.9,43.5,37.9,11.05,293,15.5,10.0,15th and 16th grade
2597446,514541268,C,-15.15,22.1,20.3,33.07,33.1,12.08,225,14.5,12.8,12th and 13th grade
36590949,514597817,GA,-35.79,21.7,13.0,57.12,46.8,10.04,551,19.0,7.6,12th and 13th grade
35951670,514643098,B,-7.03,19.0,17.1,38.05,33.3,9.87,773,12.0,9.6,9th and 10th grade
35034640,514653101,Stub,12.94,15.4,14.6,28.53,24.5,9.75,91,8.0,8.4,14th and 15th grade
34287477,514678014,C,37.3,12.3,13.0,22.62,19.7,9.0,448,11.0,8.8,8th and 9th grade
405321,514705363,Start,39.33,11.5,14.6,24.3,20.5,9.75,450,8.0,8.0,7th and 8th grade
25960352,514722480,B,27.83,13.9,14.6,21.7,19.5,9.68,431,29.0,9.2,9th and 10th grade
2870760,514829063,Start,40.69,13.1,14.6,28.08,26.4,10.39,225,7.5,10.8,10th and 11th grade
36393193,514833366,GA,60.65,9.5,13.0,17.98,16.9,7.53,822,5.5,9.6,9th and 10th grade
36869957,514846604,Stub,53.21,10.3,13.0,28.36,24.9,8.48,95,52.5,9.2,9th and 10th grade
32236088,514873049,Stub,14.63,18.9,21.2,30.76,32.8,11.44,50,12.5,14.4,12th and 13th grade
36198421,514877104,Stub,1.43,17.8,17.1,39.97,34.7,11.76,35,13.0,9.6,17th and 18th grade
15179435,514887452,Start,27.83,13.9,17.1,26.68,23.5,8.37,219,32.0,9.2,26th and 27th grade
37152119,514993573,Stub,-75.05,26.5,15.9,53.63,42.6,15.67,56,8.0,6.4,15th and 16th grade
37007798,515041721,Start,18.35,15.4,15.9,27.55,24.6,9.97,190,57.5,9.6,9th and 10th grade
37009720,515150016,GA,-9.06,19.7,17.1,36.08,32.7,9.96,1105,15.5,10.4,9th and 10th grade
36932692,515163878,GA,32.22,14.2,15.9,24.49,23.7,8.86,785,11.0,10.8,10th and 11th grade
24266663,515167186,Start,5.49,16.2,15.9,30.22,25.3,10.83,123,7.0,8.0,15th and 16th grade
969943,515199315,FA,36.28,12.7,14.6,23.32,20.9,9.28,1784,12.5,9.2,12th and 13th grade
22431313,515222100,Stub,-51.36,25.6,21.2,49.25,43.2,13.62,60,17.0,10.4,25th and 26th grade
1740134,515231406,Start,20.38,14.6,14.6,28.24,24.3,9.2,328,54.0,8.8,14th and 15th grade
13209660,515240081,Start,7.52,15.4,14.6,28.18,22.9,9.22,263,5.5,7.2,14th and 15th grade
32008068,515240226,Start,4.47,16.6,14.6,34.22,28.8,10.69,361,12.5,8.4,12th and 13th grade
13180488,515248407,C,24.78,15.0,15.9,20.01,19.5,9.69,829,13.0,10.4,19th and 20th grade
36782856,515255793,C,-34.78,21.3,15.9,42.33,34.4,10.98,441,5.5,7.2,10th and 11th grade
36665488,515302310,B,39.33,11.5,13.0,22.27,18.9,8.96,198,11.5,8.0,11th and 12th grade
37095497,515320915,B,53.21,10.3,11.2,18.45,16.8,8.59,166,7.5,9.2,9th and 10th grade
21306490,515331587,Start,26.81,14.2,15.9,21.29,19.5,9.57,492,25.5,9.6,9th and 10th grade
194145,515346558,GA,27.15,16.2,17.1,24.37,25.9,9.41,981,10.5,12.8,12th and 13th grade
36072846,515355154,Stub,-16.84,18.6,17.1,45.98,37.0,13.54,158,18.5,6.8,18th and 19th grade
4779268,515364559,GA,28.17,15.8,17.1,21.41,23.0,8.68,527,26.0,12.4,25th and 26th grade
37160717,515386810,Start,33.24,13.8,17.1,19.78,19.3,9.89,550,11.5,10.4,19th and 20th grade
36264359,515422102,B,64.71,8.0,11.2,18.91,16.2,8.13,178,5.5,8.0,7th and 8th grade
2246763,515499963,C,46.78,10.7,13.0,22.04,18.9,9.5,308,8.0,8.4,10th and 11th grade
9057775,515520958,Start,19.37,15.0,14.6,25.64,22.9,9.19,364,13.0,9.2,14th and 15th grade
37189109,515545480,Stub,22.75,15.8,20.3,30.34,28.5,12.84,47,27.0,11.2,12th and 13th grade
30261989,515546720,Stub,15.98,14.3,14.6,29.57,24.0,11.23,55,6.0,7.2,14th and 15th grade
37193201,515614616,Start,54.22,9.9,13.0,25.87,22.6,9.79,159,8.0,8.8,9th and 10th grade
35795794,515616720,GA,38.31,11.9,14.6,27.95,23.9,9.57,877,9.0,8.4,11th and 12th grade
23689255,515625803,Start,11.25,18.2,19.3,29.59,29.8,10.53,238,30.0,12.4,29th and 30th grade
19022,515653880,C,33.24,13.8,15.9,21.06,20.2,9.39,865,7.0,10.4,20th and 21th grade
31997376,515710798,Start,65.73,7.6,11.2,15.83,13.4,8.89,116,5.5,7.6,7th and 8th grade
1823605,515722857,GA,22.75,15.8,15.9,25.94,24.9,9.36,890,30.0,11.2,15th and 16th grade
37202186,515764931,Start,21.4,14.3,15.9,28.82,24.3,10.65,247,11.0,8.4,10th and 11th grade
12339,515799017,C,10.91,16.2,17.1,30.74,27.0,10.13,1605,8.0,9.2,30th and 31th grade
37205420,515823441,Start,26.81,14.2,14.6,29.87,26.4,9.16,155,28.0,9.6,14th and 15th grade
37184062,515830248,C,33.24,13.8,14.6,21.87,21.0,8.8,657,13.5,10.4,13th and 14th grade
5575516,515836587,C,20.72,16.6,17.1,27.79,27.9,8.51,622,52.5,12.0,27th and 28th grade
37201411,515875525,Start,26.81,14.2,15.9,27.5,24.7,10.54,339,30.0,9.6,29th and 30th grade
532116,515880749,B,33.92,11.5,11.2,31.65,25.4,8.83,609,14.0,6.8,11th and 12th grade
37211256,515901425,Stub,-32.75,20.6,15.9,45.16,36.1,14.33,45,10.5,6.4,20th and 21th grade
4516911,515922912,C,27.83,13.9,15.9,26.57,23.6,10.33,450,16.0,9.2,15th and 16th grade
36348137,515952975,GA,-24.96,21.7,17.1,43.56,38.1,9.62,301,9.0,10.0,9th and 10th grade
8800982,515983952,Stub,23.77,15.4,15.9,26.81,25.4,10.38,121,9.0,10.8,15th and 16th grade
37177251,515990708,Stub,2.11,15.4,11.2,35.53,27.8,11.59,51,5.5,6.0,5th and 6th grade
21818385,516016576,Start,33.92,11.5,13.0,26.26,21.1,10.72,106,6.0,6.8,11th and 12th grade
37232174,516121026,Stub,-51.7,23.7,18.2,45.87,37.2,13.9,67,7.0,7.2,6th and 7th grade
37234995,516157502,Stub,-15.15,22.1,19.3,42.23,40.4,13.39,73,25.0,12.8,12th and 13th grade
20476525,516173096,Start,55.24,9.5,13.0,16.64,14.5,9.28,184,7.0,8.4,9th and 10th grade
37104805,516230522,GA,38.31,11.9,14.6,23.43,20.3,10.23,311,9.0,8.4,11th and 12th grade
37242477,516292919,Stub,-33.76,21.0,14.6,48.53,38.7,11.14,21,8.5,6.8,6th and 7th grade
26855023,516317551,Start,5.83,18.2,17.1,30.98,29.2,10.27,398,5.0,11.2,30th and 31th grade
29386282,516320145,Stub,31.89,12.3,13.0,24.29,20.1,10.81,48,7.5,7.6,7th and 8th grade
2696770,516356615,GA,38.31,11.9,13.0,26.85,22.8,9.08,617,31.0,8.4,11th and 12th grade
27092710,516413875,Start,30.2,15.0,15.9,24.89,25.0,10.25,154,11.0,11.6,24th and 25th grade
23501184,516425403,FA,37.64,14.2,15.9,20.37,21.5,8.8,1893,25.0,12.0,11th and 12th grade
9494388,516425524,FA,38.66,13.8,15.9,25.36,25.3,8.23,839,20.0,11.6,11th and 12th grade
2456129,516425735,FA,28.84,13.5,14.6,28.82,25.0,9.12,951,12.0,8.8,8th and 9th grade
103990,516425816,FA,40.69,13.1,14.6,22.98,22.5,9.01,1087,28.5,10.8,22th and 23th grade
37253373,516504767,Stub,8.88,17.0,17.1,41.53,36.7,11.19,86,23.5,10.0,16th and 17th grade
29722807,516565707,C,38.66,13.8,14.6,19.67,20.3,10.3,283,12.5,11.6,19th and 20th grade
24606394,516583770,Stub,31.89,12.3,14.6,29.75,24.4,10.77,64,8.5,7.6,29th and 30th grade
36721026,516605287,GA,7.86,17.4,18.2,31.21,28.5,9.95,867,28.0,10.4,9th and 10th grade
37180427,516640176,Start,63.7,8.4,11.2,19.43,16.7,8.51,105,52.0,8.4,8th and 9th grade
4404548,516686185,Start,25.46,18.9,19.3,32.5,37.1,11.62,58,25.5,16.8,18th and 19th grade
6062526,516701340,Stub,36.28,12.7,14.6,18.91,17.4,10.05,106,9.0,9.2,8th and 9th grade
8830840,516733965,Start,34.26,13.5,14.6,27.61,25.2,9.84,141,29.0,10.0,9th and 10th grade
31427652,516788226,Start,-17.86,19.0,14.6,42.45,34.4,12.18,109,6.0,7.2,18th and 19th grade
401291,516795698,GA,33.24,13.8,14.6,21.0,20.2,8.65,1016,7.0,10.4,20th and 21th grade
25724837,516807004,Start,14.97,14.7,14.6,27.72,22.7,10.49,345,7.0,7.6,14th and 15th grade
8790920,516842160,FA,31.21,14.6,15.9,22.28,22.3,9.03,1261,17.5,11.2,22th and 23th grade
35048576,516893648,GA,38.31,11.9,13.0,29.35,24.8,9.45,150,15.5,8.4,11th and 12th grade
27274204,516896518,Start,37.3,12.3,14.6,23.84,20.8,9.25,499,19.0,8.8,8th and 9th grade
1414191,516926600,Start,26.81,14.2,15.9,26.28,23.5,10.75,172,17.5,9.6,23th and 24th grade
37280346,516964141,C,15.31,16.6,17.1,22.57,21.8,10.69,227,16.5,10.8,16th and 17th grade
37286894,517073890,Stub,14.97,14.7,14.6,34.1,27.9,12.13,84,18.5,7.6,14th and 15th grade
37091857,517079367,Stub,-14.13,21.7,21.2,46.18,43.3,13.56,88,19.5,12.4,21th and 22th grade
880146,517105495,C,36.28,12.7,14.6,22.45,20.0,9.33,500,14.5,9.2,14th and 15th grade
37288676,517109149,B,30.2,15.0,15.9,22.17,22.8,8.63,723,19.5,11.6,22th and 23th grade
355488,517111836,GA,-7.03,19.0,14.6,39.04,34.1,9.13,1042,15.5,9.6,9th and 10th grade
28589199,517169530,C,13.28,17.4,17.1,31.79,30.3,9.97,433,13.5,11.6,17th and 18th grade
34476728,517185405,FA,19.37,15.0,15.9,27.55,24.2,9.54,1016,5.5,9.2,9th and 10th grade
199895,517185513,FA,50.16,11.5,14.6,18.91,18.6,8.05,1794,13.5,10.4,18th and 19th grade
37293456,517213102,Stub,37.3,12.3,14.6,25.05,22.1,11.05,67,8.0,8.8,11th and 12th grade
8636951,517285959,Start,12.94,15.4,15.9,25.23,21.4,10.01,308,10.5,8.4,15th and 16th grade
33653137,517286033,Stub,36.28,12.7,11.2,28.94,25.3,10.04,44,6.5,9.2,28th and 29th grade
34101742,517300374,GA,2.44,17.4,17.1,32.83,28.4,10.45,303,17.0,9.2,16th and 17th grade
1875908,517429992,C,41.7,12.7,15.9,18.27,18.0,8.69,320,9.0,10.4,8th and 9th grade
24727196,517509900,Start,45.76,11.1,14.6,25.87,22.5,9.47,154,26.0,8.8,25th and 26th grade
37309183,517518319,Stub,-3.64,19.7,19.3,40.78,37.5,11.74,95,28.5,11.6,11th and 12th grade
20853211,517528885,GA,16.32,16.2,15.9,30.45,27.9,9.27,864,18.5,10.4,15th and 16th grade
29595207,517532928,C,-2.29,21.3,19.3,36.73,37.7,11.08,283,25.5,14.4,25th and 26th grade
22374655,517547471,GA,25.8,14.6,15.9,25.76,23.6,9.53,1096,26.0,10.0,25th and 26th grade
23691208,517589340,GA,32.22,14.2,14.6,21.41,21.0,9.6,702,12.5,10.8,20th and 21th grade
30834240,517590369,GA,33.24,13.8,14.6,22.57,21.6,9.51,743,17.0,10.4,9th and 10th grade
24068422,517601206,Start,54.22,9.9,13.0,20.01,17.7,9.44,167,24.0,8.8,9th and 10th grade
37036595,517639955,GA,28.84,13.5,14.6,24.01,21.2,8.69,659,9.0,8.8,8th and 9th grade
34403580,517658482,C,52.19,10.7,13.0,24.77,22.6,7.54,712,27.5,9.6,9th and 10th grade
21446879,517685845,C,53.88,8.0,11.2,26.42,20.1,8.96,192,11.5,5.6,11th and 12th grade
37200627,517695542,Start,36.28,12.7,13.0,23.49,20.8,10.04,191,19.0,9.2,12th and 13th grade
899111,517724616,C,25.46,12.7,15.9,33.34,26.8,9.98,639,10.5,6.8,12th and 13th grade
3228287,517737642,GA,43.73,11.9,13.0,25.12,22.7,8.53,541,12.5,9.6,12th and 13th grade
21391567,517746534,Stub,10.91,16.2,17.1,28.59,25.1,11.3,148,18.0,9.2,17th and 18th grade
84195,517810846,GA,9.89,16.6,15.9,31.03,27.7,8.49,3822,13.0,9.6,12th and 13th grade
31238324,517827185,C,35.27,13.1,14.6,23.96,22.0,9.0,361,13.5,9.6,13th and 14th grade
37325501,517850732,Stub,-98.4,29.2,15.9,59.77,47.2,16.63,31,10.5,5.6,59th and 60th grade
17836227,517901399,Start,19.71,17.0,18.2,30.81,30.8,11.92,143,17.5,12.4,30th and 31th grade
165046,517906444,C,53.21,10.3,13.0,18.22,16.8,8.86,1801,32.5,9.2,9th and 10th grade
6126226,517924154,FA,39.67,13.4,15.9,22.28,22.0,9.92,796,47.0,11.2,21th and 22th grade
2821622,517924438,FA,12.94,15.4,15.9,31.96,27.2,10.46,1508,11.0,8.4,15th and 16th grade
31156170,517924755,FA,9.22,18.9,19.3,28.31,29.5,9.3,837,28.0,13.2,27th and 28th grade
1465029,517939609,GA,27.15,16.2,17.1,24.54,26.0,10.04,388,26.0,12.8,25th and 26th grade
37330503,517955067,Start,19.37,15.0,14.6,29.58,25.9,11.39,242,17.5,9.2,14th and 15th grade
34391225,517969525,GA,46.78,10.7,13.0,17.98,15.7,8.93,681,9.0,8.4,8th and 9th grade
5886443,518089983,GA,16.32,16.2,15.9,30.05,27.5,9.07,545,13.5,10.4,15th and 16th grade
37344666,518190657,Stub,-70.64,33.0,28.7,51.87,54.2,16.58,84,78.5,18.0,28th and 29th grade
76337,518206374,C,46.1,13.0,14.6,20.66,21.9,9.35,689,12.5,12.0,12th and 13th grade
37353741,518247617,Stub,-34.76,40.0,32.3,33.15,62.6,11.36,131,12.0,37.2,11th and 12th grade
997274,518291693,B,43.73,11.9,13.0,19.72,18.2,10.03,278,12.0,9.6,11th and 12th grade
37339915,518308189,C,52.53,12.6,14.6,19.56,22.2,9.23,203,9.0,12.8,12th and 13th grade
983043,518384628,B,70.13,7.9,13.0,17.4,15.9,8.71,190,17.5,9.2,17th and 18th grade
37342300,518405409,B,-13.46,19.4,17.1,38.39,32.6,9.6,312,11.0,8.8,10th and 11th grade
28182107,518427342,GA,24.78,15.0,15.9,23.03,21.9,9.1,1089,27.5,10.4,27th and 28th grade
37360073,518468460,Stub,25.12,17.0,17.1,26.75,28.6,13.61,80,10.5,13.6,13th and 14th grade
7870278,518496197,Start,30.2,15.0,15.9,22.98,23.3,10.06,114,27.0,11.6,22th and 23th grade
39626,518548831,C,19.37,15.0,15.9,31.09,27.0,9.97,1035,12.0,9.2,9th and 10th grade
35012726,518559679,C,28.17,15.8,17.1,22.11,23.7,10.05,174,53.5,12.4,23th and 24th grade
1375107,518613845,GA,43.73,11.9,14.6,22.1,20.4,9.56,541,11.5,9.6,11th and 12th grade
36984151,518620997,GA,37.64,14.2,15.9,20.02,21.1,8.92,673,18.0,12.0,11th and 12th grade
167740,518625750,Start,34.26,13.5,14.6,21.75,20.8,10.57,513,8.0,10.0,21th and 22th grade
37379354,518672166,Stub,-10.07,20.1,21.2,34.51,31.7,12.55,110,57.0,10.8,12th and 13th grade
17603488,518705556,C,7.86,17.4,15.9,34.34,31.1,10.72,259,14.0,10.4,10th and 11th grade
37384506,518708543,Stub,37.3,12.3,14.6,24.36,21.1,10.58,46,24.5,8.8,24th and 25th grade
9895191,518722921,B,-3.98,17.8,15.9,34.22,29.0,9.12,474,14.0,8.4,28th and 29th grade
37385418,518726687,Stub,-65.23,33.0,29.3,50.31,54.6,16.38,88,78.0,19.2,54th and 55th grade
37385026,518754309,C,-37.82,22.5,14.6,49.7,41.3,10.41,296,16.5,8.4,22th and 23th grade
