pageid	revid	ordered_class
42033226	596911687	Stub
41110239	596916196	C
12913339	596948635	C
1967493	597045672	C
38462987	597051957	GA
13664858	597054181	GA
25563782	597055780	C
41841810	597084765	GA
27034258	597123074	GA
38673964	597136563	C
41251194	597257699	C
431207	597273149	C
257290	597298174	C
38808676	597302267	B
41571619	597351913	FA
30660	597351925	FA
6523384	597415140	GA
107647	597461254	C
11495954	597469260	Start
41448049	597487652	C
39236234	597517805	Start
743487	597575707	C
30709502	597586600	Start
41238697	597607441	C
2152465	597634642	Start
42080016	597643198	Start
3790439	597655457	B
36563803	597658643	B
3916430	597691269	GA
487200	597716664	B
42055213	597729352	Stub
42087284	597754627	C
42087693	597759960	Stub
41426396	597769485	C
15610076	597780647	B
42089491	597785699	Stub
3879675	597787847	FA
42037963	597790759	C
6933101	597814630	GA
24438556	597817581	GA
42084897	597823028	Stub
6135768	597824599	Stub
41686645	597836129	C
42092679	597839287	Stub
12109541	597853630	GA
44758	597871839	C
41708876	597898784	C
5542862	597938300	FA
12296834	597940376	C
11838700	597956932	B
33258284	598015606	GA
10866537	598026127	C
5986508	598098453	Start
41690336	598112353	B
28924219	598115711	Stub
7290730	598130401	C
980865	598153561	C
41973124	598169981	GA
33735313	598222678	Stub
41070994	598256944	GA
42058947	598287278	GA
6863567	598291871	C
10742542	598311508	GA
160736	598350691	GA
40844702	598352920	Stub
42105755	598358095	GA
439021	598377585	GA
23561305	598434272	C
42105186	598452164	C
40108953	598486249	Start
24377304	598513101	C
21644506	598521137	GA
41970592	598556736	Start
22870764	598573482	C
39106605	598614837	GA
777359	598623807	C
2090704	598628011	GA
38337290	598635003	GA
38022224	598638758	Start
40755921	598646035	C
1045094	598672294	FA
41908173	598672305	FA
29028	598672332	FA
58522	598672349	FA
42133012	598686023	B
41568467	598689590	C
37612100	598706863	B
42095302	598706915	C
38065749	598713198	GA
35301656	598721188	GA
40013458	598748295	GA
40627746	598793597	Stub
37856032	598818995	FA
13058162	598819009	FA
948631	598819027	FA
42155517	598853769	Start
11416741	598897800	GA
19896654	598914049	C
42157521	598919164	Start
42161358	598945865	Stub
42162645	598963964	Stub
42163485	598979789	Stub
34292890	598982105	Start
41327024	599020066	GA
101954	599025097	C
779678	599055432	Start
133470	599056823	C
42168706	599082596	Stub
42171983	599108141	Start
42174268	599147457	Stub
42172270	599149559	C
41657336	599202058	Stub
7174753	599204690	GA
41811397	599205149	Start
37850243	599209591	GA
37550192	599217265	GA
1604694	599265646	FA
42181896	599270964	Start
1771772	599275991	C
625187	599285267	C
12470733	599322161	C
42145794	599335988	C
2027114	599347060	B
23767678	599357840	B
42182530	599359074	Stub
1430396	599359641	GA
42135112	599366803	Start
42168588	599372324	B
44203	599412955	FA
1469321	599412986	FA
26581728	599413013	FA
8111072	599422511	C
41592580	599427404	GA
19635977	599456134	GA
37188820	599484959	GA
42186997	599501297	Start
42139172	599519910	C
2235752	599547091	GA
41266747	599552218	Start
41886194	599561992	FA
6704092	599565886	C
42203564	599614073	Start
40614687	599620115	Start
231137	599630201	B
34579525	599635837	C
12813087	599669439	C
26527794	599686799	B
37882068	599691921	Start
42192996	599701298	Start
27915686	599702055	FA
205137	599702091	FA
42162664	599765740	Stub
30875130	599782799	C
22614436	599790286	Start
41218183	599811367	Start
355594	599819660	B
34527617	599839641	Stub
61046	599840266	GA
42217909	599865534	Start
21299901	599881282	Start
19539938	599894794	B
977013	599919345	FA
42203094	599919363	C
973317	599919694	GA
42211379	599923011	Stub
33569	599947617	C
42214644	599963572	Start
557040	599972339	GA
42058654	599974636	Start
32050413	599978718	Start
42122458	599978820	C
42179245	599997510	C
142432	600061492	C
4784915	600062791	C
7855521	600074979	Stub
762320	600087830	B
27085	600154902	GA
37726582	600162314	C
869242	600174723	GA
42225833	600205936	C
42219223	600219471	Start
4726407	600222000	Start
27514474	600223099	Start
8288051	600232656	GA
27073045	600257581	B
42051840	600264322	Stub
31316619	600274228	C
60154	600289861	GA
36688836	600305828	Stub
7406380	600379443	C
42137202	600385522	GA
40095918	600431549	B
41626088	600437036	C
1700962	600525616	C
42223380	600551064	Start
618971	600556268	C
120175	600593074	C
43050627	600669868	C
39688404	600688881	GA
17433718	600713790	B
39696639	600735366	GA
42239516	600743940	C
41297473	600747246	Start
37740530	600754111	C
1661049	600759897	GA
17845304	600784427	Start
42282628	600837597	Stub
40447273	600873013	B
11822635	600889341	Start
36289091	600900885	GA
21214873	600919036	C
7543270	600940345	C
10213576	600957969	B
15724864	600962319	C
20927430	600963617	GA
42262620	600977978	B
14172229	601010503	GA
35857134	601016063	GA
41964576	601082887	C
40665433	601102613	Stub
42292907	601152943	Start
5960468	601258074	FA
42064288	601271193	C
5734610	601299681	Start
365696	601336965	C
448560	601401446	GA
25008331	601491759	Stub
396633	601523787	GA
12504506	601556987	Start
42139158	601583534	C
3450274	601587434	C
39296402	601593211	GA
23190	601611254	Start
32313756	601618291	C
195656	601632330	FA
42182392	601645214	C
40658972	601652181	GA
7257792	601682105	Start
42320631	601685541	C
42128577	601706910	GA
312248	601708817	GA
30406598	601722184	Start
1011302	601735177	C
42339802	601751566	Stub
42341238	601781598	Stub
39642230	601815634	FA
42343006	601816254	C
330265	601853055	B
36711591	601856923	Stub
16805114	601858568	FA
24494338	601913601	C
14192538	601939348	GA
8913959	601945438	Start
40938936	601976850	Stub
1157626	602011113	FA
29648888	602016239	C
42226113	602027939	Stub
42355029	602040048	B
15937192	602065109	Start
42094127	602076690	Stub
32436778	602083481	FA
41436371	602083889	FA
42362667	602156356	Start
42184728	602162627	B
42096584	602208220	GA
37535347	602238313	FA
2121823	602255907	FA
42989172	602321253	Start
42371725	602385178	Stub
1244204	602405452	GA
42372719	602423100	C
2979909	602450263	C
41541209	602461023	GA
143261	602463164	GA
33823040	602465481	Start
40389521	602475307	C
36942049	602491827	Stub
41212763	602492033	Stub
12887592	602502919	C
41985107	602506015	Stub
3063392	602528022	Start
14091852	602536375	C
33482156	602536814	GA
36972869	602537146	C
39207992	602553376	C
160985	602554081	GA
1710557	602629416	C
42394014	602642406	Start
40667546	602702605	C
6395589	602705854	C
32522444	602717118	C
938180	602718781	FA
42400197	602724322	Stub
40736917	602751766	Start
34078105	602752186	FA
41345251	602803422	FA
35851836	602817757	C
42406567	602830462	Stub
69328	602896888	B
211825	602907422	FA
41747978	602909456	FA
42305555	602935126	B
33438856	602940707	C
568055	602945206	FA
42415054	602965333	Start
2977782	602977106	B
847247	602987399	B
42417455	603001533	Stub
25785530	603008439	C
4001434	603057387	FA
11930363	603061689	FA
26368212	603065838	GA
40645940	603068328	B
35583869	603185657	C
35793577	603246626	GA
42223619	603254641	GA
42423064	603254948	Start
32324681	603267533	C
26729357	603272850	Stub
42435450	603285881	Start
41637427	603297691	Stub
990677	603299348	GA
42439974	603360039	Start
37623642	603380073	C
4472127	603384527	C
29537827	603400969	Stub
42439988	603413902	C
4019488	603424147	C
18218843	603462668	C
42446652	603464141	C
40003580	603476113	FA
42010779	603476704	FA
1580801	603491670	GA
25404845	603504887	C
32362430	603514487	Start
18424300	603521635	GA
25532566	603530503	GA
216328	603534009	C
179560	603552030	C
744904	603577461	C
36779223	603584185	Start
2703148	603641777	C
42167936	603666393	Start
5800750	603692381	GA
5090136	603723117	Start
2531062	603730682	GA
760719	603754321	Stub
42469368	603799477	Stub
42469737	603807419	Start
42214747	603809554	Start
42415846	603817590	C
18714054	603822206	GA
9151759	603846591	FA
12209966	603852932	Start
12458795	603859221	C
41567982	603860483	C
23277374	603900464	FA
36613410	603919769	Stub
40956814	603921233	FA
20967816	603931040	B
18876458	603941524	C
4124906	603962970	B
3888346	603989413	Start
26667091	603993752	C
30541160	603998721	Start
1381022	604000616	C
23678520	604009671	Start
53338	604034955	B
22501228	604063742	C
37518010	604073614	GA
38338763	604123853	Start
1077278	604127449	C
42488779	604160797	C
4340589	604196426	B
41457851	604199004	Start
36751538	604202695	GA
42491708	604205453	Stub
40623398	604223187	GA
42494875	604253513	Stub
40557082	604284256	Start
24468304	604285058	C
14113852	604343265	C
19950989	604352390	C
42288538	604365409	Stub
41936298	604415338	Stub
616274	604435362	B
1874174	604450483	C
39518346	604583018	GA
5742422	604584442	B
25929959	604661050	C
33642240	604672202	C
22126	604674543	Start
34244829	604693071	C
27913248	604704310	Start
40987224	604706872	GA
42504414	604725672	B
28964973	604773212	C
37110365	604783499	C
21774757	604809987	B
42527333	604812255	Stub
42520884	604823352	Stub
729708	604839471	FA
9156507	604844336	GA
42530614	604871529	Stub
42516975	604911682	C
42532033	604919604	C
41501598	604942595	Stub
2522386	604943390	FA
445095	604976003	FA
37409111	604976647	GA
242464	604995676	FA
40831468	604997878	Stub
42005368	605009936	C
25885144	605104534	GA
42257683	605109398	Stub
5141155	605115289	C
42545586	605137775	Stub
1763933	605163929	Start
40513519	605189815	C
12644526	605204900	C
1377267	605206450	C
12037915	605207462	C
2319104	605223054	C
29941741	605256133	Stub
8450341	605268747	C
42457072	605270497	GA
6728720	605277074	Start
329833	605291117	B
40856647	605306726	C
37461100	605309268	GA
19980507	605325925	B
42405496	605366949	GA
29138640	605392182	C
15531734	605403071	B
42033017	605442958	GA
865507	605450665	C
14489512	605487318	C
28556224	605494189	C
41885564	605510063	C
42567257	605513272	C
40800679	605530115	GA
24048911	605556153	C
342626	605563422	Stub
41050303	605593041	GA
39477766	605613521	Start
23739152	605676761	Start
40463762	605687689	GA
27912616	605775489	C
37685011	605841830	GA
41896827	605849127	GA
42567856	605861305	Stub
24079638	605887222	C
41329699	605891019	B
2138750	605891894	B
42589114	605894309	Start
24126774	605910554	C
42594362	605948025	Start
1414071	605959180	GA
26428640	605978044	C
496186	606014254	C
9568972	606019245	Start
42523717	606042797	GA
7378014	606063324	B
17348608	606083200	Stub
40179798	606100767	B
37557808	606131731	Start
42022524	606141458	C
221530	606211190	C
41517931	606223394	GA
14806082	606304626	C
41779512	606334963	Start
42620377	606374906	Stub
2026802	606375727	C
3897743	606381492	B
42069341	606401531	Start
41524681	606409234	C
726320	606416775	FA
12293	606429407	B
42626495	606495012	Start
5622587	606506893	B
22755766	606507302	C
11929274	606574840	C
217686	606593915	B
36803584	606610116	GA
23715667	606621572	B
369140	606629026	GA
42637483	606633882	Stub
40908590	606650138	B
23421175	606669601	GA
41400494	606705010	Start
39705656	606715922	B
1788309	606720597	C
41234407	606753946	Start
40444525	606757004	Start
41170724	606784549	C
19141969	606799190	C
16930268	606816274	GA
26762899	606821550	Start
1261329	606830011	FA
39466391	606830765	FA
422111	606830918	FA
204407	606831183	FA
40619799	606831679	FA
42638911	606833686	GA
42182124	606840569	Start
23789684	606846477	Start
25337184	606861727	Start
31795249	606862427	FA
40977161	606907432	FA
31157306	606908832	Stub
1101615	607015486	C
37726744	607028316	C
42654809	607036562	Start
39450498	607065738	Start
365315	607079805	GA
41711572	607116739	Stub
317588	607145904	GA
31196387	607175922	Start
216409	607221448	GA
42629556	607234374	C
11484689	607238638	Start
42656408	607240256	C
40842940	607242872	Stub
42529811	607303055	B
38705138	607332376	Stub
41119900	607389671	Stub
42683513	607391869	B
44613	607409469	FA
12393510	607425854	C
15447644	607453666	Start
38536949	607479204	C
23734703	607484348	B
10648950	607486402	GA
29856337	607509741	Start
31943410	607542066	FA
28080684	607568234	Start
36610314	607579588	Stub
3547385	607581063	Start
807609	607606133	GA
42647449	607613739	B
1223470	607618505	GA
24826670	607632622	GA
25364437	607643065	Start
953403	607644866	C
30002176	607680323	Start
42702898	607688282	C
42689948	607688743	Start
4947802	607707079	GA
37819146	607719681	GA
42154689	607761084	B
42379422	607778382	B
40096	607783473	C
13503014	607787952	GA
31244210	607790668	FA
42710114	607796914	Start
9853852	607802088	Start
18630012	607804497	C
42556646	607811066	GA
42597746	607841130	Stub
42482914	607859138	C
23961382	607874379	Start
35772105	607879443	C
35791664	607892300	Start
845331	607910918	B
40258324	607916267	Start
36556	607987923	C
42722103	607989973	C
11900190	607996295	Stub
19350395	608013283	C
17691920	608015117	GA
527391	608027328	GA
42504468	608051603	Stub
12535486	608103289	C
22933503	608116942	GA
5070173	608243341	GA
42737485	608278153	Stub
42548288	608281405	C
30418336	608348505	Start
42741880	608351128	B
40901659	608353440	B
42577963	608400411	GA
39413446	608454442	C
277987	608461225	C
40812014	608463572	FA
302068	608469315	C
11800233	608504515	GA
179847	608513973	GA
17279896	608524323	Stub
5689502	608547270	FA
30713152	608630949	Start
341054	608633451	FA
14583241	608642713	Start
2366932	608643544	C
25612511	608660882	Start
32682996	608673549	C
6556771	608682263	C
29525682	608687692	FA
35879764	608689516	Stub
41342025	608722636	C
1866041	608733166	Start
30876686	608736862	Start
42767255	608764467	Stub
42759735	608772256	Start
84096	608777785	C
42584046	608813822	Stub
10034929	608829259	C
6432	608842217	FA
7139772	608862113	GA
20941701	608902088	C
3028469	608916803	GA
22540098	608925896	C
8299535	608931010	C
42181134	608944300	Start
239413	608968113	FA
102198	608969994	B
23318324	608978873	Start
621879	608980015	Start
15279245	608981759	Start
42784761	608982725	C
37690358	608987193	C
42533070	609008678	B
194350	609014385	FA
40789751	609084964	Start
31541006	609137410	Start
24445944	609137704	C
40978318	609147537	Start
42797481	609172585	Stub
1030123	609189414	GA
42799545	609204988	Stub
24498671	609211198	B
10468896	609213359	FA
9656	609213455	C
42800837	609223499	Stub
40063886	609248518	Start
23551370	609269256	C
11965648	609348827	GA
37729052	609357106	C
3782389	609366534	FA
5629758	609372448	C
6706194	609401180	C
566703	609426654	C
2825916	609430994	C
1243619	609449634	FA
42818337	609462763	B
85425	609512266	FA
37156790	609569559	FA
9025685	609574052	C
31391925	609607059	B
1928305	609632234	C
36643950	609638596	FA
42781076	609655192	Stub
42800855	609655410	Start
42823179	609667689	B
2319037	609732508	GA
3133571	609745238	C
28544112	609809498	B
24644173	609816600	Start
394310	609820429	FA
30304856	609846365	C
42845033	609852851	Stub
362987	609854173	FA
422323	609863489	FA
1901894	609863508	FA
37898628	609867185	C
55791	609898111	FA
30879349	609912364	FA
9297821	609937131	FA
41881213	609937960	B
39437040	609995207	Start
140367	610009657	FA
42258456	610017925	C
32386942	610023943	C
32930250	610024823	Stub
40838129	610028376	FA
1351024	610042747	FA
12572	610048730	FA
4173	610051388	FA
803170	610066152	Start
42859853	610067815	Stub
65450	610074755	FA
42516798	610074848	Start
4012335	610075529	FA
42531830	610076901	FA
40042537	610078967	Start
42860573	610081618	Stub
41713555	610155455	Stub
42865027	610159935	C
42514397	610165818	Stub
42096432	610221324	C
35623474	610262426	Stub
1465854	610268004	C
39084577	610277006	Start
2976101	610302311	C
42382225	610309035	Start
42875047	610315305	Stub
41555402	610339324	GA
42873569	610350003	Stub
36002134	610352037	Start
703444	610356776	C
41551544	610367554	C
42633920	610373952	GA
5204875	610386571	C
41184926	610438701	C
40550019	610440314	Start
42846868	610446557	C
19190673	610477205	Start
74215	610486299	GA
27427529	610489448	Stub
30410324	610500000	Stub
197077	610508096	GA
41206471	610625136	FA
39528684	610663978	C
42900419	610678613	Stub
37541409	610687461	C
42901900	610699599	Start
23093812	610700180	Stub
1865383	610709462	C
256527	610727775	C
